"ID","Geslacht","Leeftijd","Perioden","TotaalDodelijkeOngevallen_1","TotaalDodelijkeVervoersongevallen_2","Voetganger_3","Fiets_4","BromEnSnorfietsEnBrommobiel_5","GemotInvalidenvoertuigScootmobiel_6","Motorfiets_7","Personenauto_8","BestelautoVrachtauto_9","OverigOnbekend_10","AccidenteleVal_11","AccidenteleVerdrinking_12","TotaalAccidenteleVergiftiging_13","Medicijnen_14","Drugs_15","Alcohol_16","OverigOnbekend_17","TotaalOverigeDodelijkeOngevallen_18","MechanischEffect_19","RookVuurEnVlammen_20","Verstikking_21","OverigInclLaatGevolg_22","TotaalDodelijkeOngevallen_23","DodelijkeVervoersongevallen_24","AccidenteleVal_25","AccidenteleVerdrinking_26","AccidenteleVergiftigingInclOpzetOnb_27","OverigeDodelijkeOngevallen_28"
186,"1100","21700","2002JJ00","    1467","     115","      23","      30","      14","       5","       0","      40","       0","       3","    1293","       9","       6","       1","       0","       0","       5","      44","       5","       8","      10","      21","   272.8","    21.4","   240.4","     1.7","     1.1","     8.2"
187,"1100","21700","2003JJ00","    1561","     106","      22","      37","       9","       6","       0","      26","       1","       5","    1371","       6","       9","       8","       0","       0","       1","      69","       5","      13","      19","      32","   283.2","    19.2","   248.8","     1.1","     1.6","    12.5"
188,"1100","21700","2004JJ00","    1505","     103","      20","      30","       4","      14","       0","      34","       0","       1","    1267","       4","       8","       5","       0","       0","       3","     123","       1","      10","      31","      81","   265.9","    18.2","   223.9","     0.7","     1.4","    21.7"
189,"1100","21700","2005JJ00","    1685","      84","      19","      28","       6","       5","       0","      21","       1","       4","    1373","       6","      11","       8","       0","       0","       3","     211","       3","      17","      18","     173","   290.4","    14.5","   236.6","     1.0","     1.9","    36.4"
190,"1100","21700","2006JJ00","    1837","      98","      15","      44","       4","      11","       0","      21","       0","       3","    1442","       8","      16","      10","       2","       1","       3","     273","       4","      15","      29","     225","   309.3","    16.5","   242.8","     1.3","     2.7","    46.0"
191,"1100","21700","2007JJ00","    1874","      96","      12","      45","       8","       7","       0","      18","       2","       4","    1430","      10","       7","       5","       2","       0","       0","     331","       3","      10","      27","     291","   308.1","    15.8","   235.1","     1.6","     1.2","    54.4"
192,"1100","21700","2008JJ00","    1959","      83","      12","      31","       5","      11","       0","      19","       1","       4","    1500","       6","       8","       4","       2","       0","       2","     362","       7","       8","      37","     310","   314.3","    13.3","   240.6","     1.0","     1.3","    58.1"
193,"1100","21700","2009JJ00","    2062","     109","      15","      37","      11","       8","       0","      32","       1","       5","    1571","       9","      13","      10","       0","       0","       3","     360","       3","       8","      36","     313","   322.4","    17.0","   245.6","     1.4","     2.0","    56.3"
194,"1100","21700","2010JJ00","    2208","      97","      18","      37","       6","       9","       0","      23","       0","       4","    1711","       9","      10","       6","       1","       0","       3","     381","       2","      12","      34","     333","   335.7","    14.7","   260.1","     1.4","     1.5","    57.9"
195,"1100","21700","2011JJ00","    2270","     125","      19","      57","       4","      15","       0","      28","       0","       2","    1765","       7","      11","       6","       0","       0","       5","     362","       2","       7","      18","     335","   335.4","    18.5","   260.8","     1.0","     1.6","    53.5"
196,"1100","21700","2012JJ00","    2605","     101","      13","      47","       5","      13","       0","      19","       0","       4","    2098","       7","      11","       4","       1","       1","       5","     388","       4","       8","      12","     364","   375.1","    14.5","   302.1","     1.0","     1.6","    55.9"
197,"1100","21700","2013JJ00","    2695","     109","      15","      46","       6","      20","       0","      19","       0","       3","    2202","      11","      12","       9","       1","       0","       2","     361","       6","       8","       8","     339","   379.6","    15.4","   310.2","     1.5","     1.7","    50.8"
198,"1100","21700","2014JJ00","    2911","     117","      18","      39","       5","      19","       0","      24","       1","      11","    2312","       7","      18","      15","       0","       0","       3","     457","       1","      11","      23","     422","   400.9","    16.1","   318.4","     1.0","     2.5","    62.9"
199,"1100","21700","2015JJ00","    3328","     129","      10","      51","       5","      22","       0","      30","       0","      11","    2682","      18","      16","      10","       1","       0","       5","     483","      13","      16","      12","     442","   448.6","    17.4","   361.5","     2.4","     2.2","    65.1"
200,"3000","10000","1996JJ00","    1844","     951","      65","     145","      79","       2","      85","     427","      23","     125","     588","      52","      81","      13","      48","       5","      15","     172","      57","      44","      25","      46","    24.0","    12.4","     7.7","     0.7","     1.1","     2.2"
201,"3000","10000","1997JJ00","    1776","     846","      67","     155","      64","       7","      81","     396","      28","      48","     572","      79","      93","      16","      62","       3","      12","     186","      66","      35","      26","      59","    23.0","    11.0","     7.4","     1.0","     1.2","     2.4"
202,"3000","10000","1998JJ00","    1676","     781","      69","     124","      66","       1","      72","     385","      17","      47","     576","      73","      89","      20","      61","       4","       4","     157","      51","      32","      27","      47","    21.6","    10.1","     7.4","     0.9","     1.1","     2.0"
203,"3000","10000","1999JJ00","    1785","     849","      77","     152","      75","       3","      73","     392","      34","      43","     598","      73","      91","       9","      66","       6","      10","     174","      53","      38","      29","      54","    22.8","    10.9","     7.6","     0.9","     1.2","     2.2"
204,"3000","10000","2000JJ00","    1820","     832","      75","     139","      84","       3","      83","     362","      47","      39","     635","      73","     106","      15","      72","       8","      11","     174","      70","      37","      24","      43","    23.1","    10.6","     8.1","     0.9","     1.3","     2.2"
205,"3000","10000","2001JJ00","    1909","     769","      71","     142","      65","       4","      74","     333","      46","      34","     768","      68","     106","      10","      81","       4","      11","     198","      58","      36","      31","      73","    24.0","     9.7","     9.7","     0.9","     1.3","     2.5"
206,"3000","10000","2002JJ00","    1829","     786","      54","     121","      69","      12","      91","     348","      38","      53","     674","      88","     105","      23","      54","      14","      14","     176","      39","      38","      31","      68","    22.9","     9.8","     8.4","     1.1","     1.3","     2.2"
207,"3000","10000","2003JJ00","    1917","     806","      56","     132","      69","       9","      87","     354","      45","      54","     731","      64","     112","      22","      62","      17","      11","     204","      50","      31","      44","      79","    23.9","    10.0","     9.1","     0.8","     1.4","     2.5"
208,"3000","10000","2004JJ00","    1810","     627","      49","     106","      46","      20","      80","     274","      15","      37","     732","      71","     138","      27","      84","      12","      15","     242","      46","      26","      40","     130","    22.5","     7.8","     9.1","     0.9","     1.7","     3.0"
209,"3000","10000","2005JJ00","    1822","     588","      48","     105","      51","      14","      71","     237","      20","      42","     806","      76","     104","      16","      66","      13","       9","     248","      52","      31","      45","     120","    22.6","     7.3","    10.0","     0.9","     1.3","     3.1"
210,"3000","10000","2006JJ00","    1843","     557","      40","     123","      57","      14","      51","     216","      22","      34","     829","      67","      89","      14","      61","      11","       3","     301","      47","      34","      51","     169","    22.8","     6.9","    10.3","     0.8","     1.1","     3.7"
211,"3000","10000","2007JJ00","    1835","     575","      53","     119","      58","       9","      63","     212","      36","      25","     835","      61","      87","      14","      58","      11","       4","     277","      41","      14","      55","     167","    22.7","     7.1","    10.3","     0.8","     1.1","     3.4"
212,"3000","10000","2008JJ00","    1855","     537","      25","     110","      46","      16","      60","     214","      34","      32","     838","      56","     116","      18","      74","      14","      10","     308","      36","      34","      50","     188","    22.8","     6.6","    10.3","     0.7","     1.4","     3.8"
