"ID","Geslacht","Leeftijd","Perioden","TotaleBevolking_1","Ongehuwd_2","Gehuwd_3","Verweduwd_4","Gescheiden_5"
2919,"3","042","1988JJ00","  189934","   14314","  157227","    1954","   16439"
2920,"3","042","1989JJ00","  262633","   21185","  215214","    2486","   23748"
2921,"3","042","1990JJ00","  253318","   21279","  205333","    2406","   24300"
2922,"3","042","1991JJ00","  239622","   21594","  192712","    2281","   23035"
2923,"3","042","1992JJ00","  231189","   22806","  183495","    2133","   22755"
2924,"3","042","1993JJ00","  227178","   23723","  178868","    2023","   22564"
2925,"3","042","1994JJ00","  225033","   25555","  175211","    1893","   22374"
2926,"3","042","1995JJ00","  231649","   27841","  178567","    1946","   23295"
2927,"3","042","1996JJ00","  230328","   29555","  175396","    1913","   23464"
2928,"3","042","1997JJ00","  232026","   31802","  174537","    1963","   23724"
2929,"3","042","1998JJ00","  234256","   34244","  174379","    1875","   23758"
2930,"3","042","1999JJ00","  239090","   36835","  175866","    1763","   24626"
2931,"3","042","2000JJ00","  242282","   39820","  176346","    1680","   24436"
2932,"3","042","2001JJ00","  246541","   42735","  176606","    1825","   25375"
2933,"3","042","2002JJ00","  253002","   46352","  178780","    1795","   26075"
2934,"3","042","2003JJ00","  254277","   48695","  177063","    1727","   26792"
2935,"3","042","2004JJ00","  259788","   51868","  178847","    1603","   27470"
2936,"3","042","2005JJ00","  261123","   54514","  176926","    1610","   28073"
2937,"3","042","2006JJ00","  264564","   58192","  175930","    1541","   28901"
2938,"3","042","2007JJ00","  267298","   61512","  174904","    1509","   29373"
2939,"3","042","2008JJ00","  261722","   62883","  168640","    1364","   28835"
2940,"3","042","2009JJ00","  256551","   65007","  162704","    1219","   27621"
2941,"3","042","2010JJ00","  254653","   65718","  158391","    1231","   29313"
2942,"3","042","2011JJ00","  256549","   69118","  157290","    1125","   29016"
2943,"3","042","2012JJ00","  267192","   76054","  160000","    1203","   29935"
2944,"3","042","2013JJ00","  260702","   77473","  153311","    1049","   28869"
2945,"3","042","2014JJ00","  249250","   77270","  143664","    1023","   27293"
2946,"3","042","2015JJ00","  237251","   76652","  133764","     906","   25929"
2947,"3","042","2016JJ00","  219286","   73008","  121920","     839","   23519"
2948,"3","043","1950JJ00","  126174","   14993","  106428","    2730","    2023"
2949,"3","043","1951JJ00","  129720","   15331","  109712","    2566","    2111"
2950,"3","043","1952JJ00","  131295","   14741","  111729","    2580","    2245"
2951,"3","043","1953JJ00","  132515","   14899","  112801","    2520","    2295"
2952,"3","043","1954JJ00","  129763","   14212","  110901","    2283","    2367"
2953,"3","043","1955JJ00","  127353","   13491","  109480","    2185","    2197"
2954,"3","043","1956JJ00","  135896","   14288","  116793","    2303","    2512"
2955,"3","043","1957JJ00","  136300","   13497","  118039","    2222","    2542"
2956,"3","043","1958JJ00","  138559","   13577","  120419","    2110","    2453"
2957,"3","043","1959JJ00","  130884","   12153","  114461","    1953","    2317"
2958,"3","043","1960JJ00","  133392","   12196","  117036","    1909","    2251"
2959,"3","043","1961JJ00","  131767","   11705","  116215","    1891","    1956"
2960,"3","043","1962JJ00","  128555","   10946","  113752","    2000","    1857"
2961,"3","043","1963JJ00","  131773","   10932","  117072","    1877","    1892"
2962,"3","043","1964JJ00","  155941","   13142","  138469","    2135","    2195"
2963,"3","043","1965JJ00","  152525","   12610","  135670","    2139","    2106"
2964,"3","043","1966JJ00","  150610","   12654","  133731","    2108","    2117"
2965,"3","043","1967JJ00","  155193","   12853","  137959","    2105","    2276"
2966,"3","043","1968JJ00","  151260","   12367","  134529","    2086","    2278"
2967,"3","043","1969JJ00","  148852","   12079","  132466","    2009","    2298"
2968,"3","043","1970JJ00","  148325","   11879","  131906","    2099","    2441"
2969,"3","043","1971JJ00","  147906","   11792","  131522","    2038","    2554"
2970,"3","043","1972JJ00","  152090","   12022","  135130","    2164","    2774"
2971,"3","043","1973JJ00","  151597","   11819","  134519","    2176","    3083"
2972,"3","043","1974JJ00","  158392","   12805","  139610","    2252","    3725"
2973,"3","043","1975JJ00","  153671","   11818","  135759","    2118","    3976"
2974,"3","043","1976JJ00","  157103","   12011","  138524","    2139","    4429"
2975,"3","043","1977JJ00","  151880","   11495","  133360","    2118","    4907"
2976,"3","043","1978JJ00","  154214","   11223","  135203","    2090","    5698"
2977,"3","043","1979JJ00","  154383","   11670","  134348","    2101","    6264"
2978,"3","043","1980JJ00","  157271","   11496","  136494","    2068","    7213"
2979,"3","043","1981JJ00","  157467","   11368","  135985","    2132","    7982"
2980,"3","043","1982JJ00","  166246","   11899","  142960","    2145","    9242"
2981,"3","043","1983JJ00","  168274","   11673","  144165","    2015","   10421"
2982,"3","043","1984JJ00","  173719","   11902","  147621","    2154","   12042"
2983,"3","043","1985JJ00","  168470","   11377","  142145","    2044","   12904"
2984,"3","043","1986JJ00","  175930","   12087","  147263","    2137","   14443"
2985,"3","043","1987JJ00","  189955","   13178","  158402","    2170","   16205"
2986,"3","043","1988JJ00","  199452","   14179","  165421","    2364","   17488"
2987,"3","043","1989JJ00","  189619","   14092","  156171","    2193","   17163"
2988,"3","043","1990JJ00","  262208","   20643","  214127","    2784","   24654"
2989,"3","043","1991JJ00","  253099","   20877","  204548","    2682","   24992"
2990,"3","043","1992JJ00","  239533","   21230","  192164","    2564","   23575"
2991,"3","043","1993JJ00","  231022","   22359","  182808","    2364","   23491"
2992,"3","043","1994JJ00","  226957","   23264","  178174","    2255","   23264"
2993,"3","043","1995JJ00","  224579","   25056","  174236","    2096","   23191"
2994,"3","043","1996JJ00","  231082","   27379","  177189","    2183","   24331"
2995,"3","043","1997JJ00","  229636","   28949","  174101","    2180","   24406"
2996,"3","043","1998JJ00","  231793","   31252","  173622","    2181","   24738"
2997,"3","043","1999JJ00","  234070","   33476","  173766","    1982","   24846"
2998,"3","043","2000JJ00","  238896","   35980","  175241","    2048","   25627"
2999,"3","043","2001JJ00","  242316","   39052","  175777","    1865","   25622"
3000,"3","043","2002JJ00","  246436","   41991","  175664","    2015","   26766"
3001,"3","043","2003JJ00","  252518","   45524","  177516","    1992","   27486"
3002,"3","043","2004JJ00","  253514","   47787","  175847","    1877","   28003"
3003,"3","043","2005JJ00","  258950","   50973","  177404","    1748","   28825"
3004,"3","043","2006JJ00","  260097","   53341","  175511","    1755","   29490"
3005,"3","043","2007JJ00","  263501","   56939","  174594","    1670","   30298"
3006,"3","043","2008JJ00","  266525","   60302","  173805","    1645","   30773"
3007,"3","043","2009JJ00","  261342","   61726","  167837","    1501","   30278"
3008,"3","043","2010JJ00","  256394","   61498","  162346","    1383","   31167"
3009,"3","043","2011JJ00","  254265","   64220","  157965","    1375","   30705"
3010,"3","043","2012JJ00","  256353","   67645","  156912","    1252","   30544"
3011,"3","043","2013JJ00","  266761","   74409","  159279","    1341","   31732"
3012,"3","043","2014JJ00","  260436","   75911","  152550","    1193","   30782"
3013,"3","043","2015JJ00","  249140","   75836","  142888","    1134","   29282"
3014,"3","043","2016JJ00","  237447","   75267","  133576","    1002","   27602"
3015,"3","044","1950JJ00","  124864","   14859","  104974","    3016","    2015"
3016,"3","044","1951JJ00","  126179","   14489","  106662","    2923","    2105"
3017,"3","044","1952JJ00","  129290","   14825","  109464","    2789","    2212"
3018,"3","044","1953JJ00","  130484","   14270","  111185","    2724","    2305"
3019,"3","044","1954JJ00","  131852","   14466","  112430","    2677","    2279"
3020,"3","044","1955JJ00","  129310","   13851","  110604","    2438","    2417"
3021,"3","044","1956JJ00","  127036","   13097","  109330","    2384","    2225"
3022,"3","044","1957JJ00","  135438","   13920","  116490","    2489","    2539"
3023,"3","044","1958JJ00","  135922","   13155","  117783","    2411","    2573"
3024,"3","044","1959JJ00","  138611","   13292","  120469","    2326","    2524"
3025,"3","044","1960JJ00","  130493","   11843","  114113","    2175","    2362"
3026,"3","044","1961JJ00","  133269","   11975","  117041","    2220","    2033"
3027,"3","044","1962JJ00","  131508","   11444","  115910","    2156","    1998"
3028,"3","044","1963JJ00","  128495","   10706","  113647","    2241","    1901"
3029,"3","044","1964JJ00","  131397","   10702","  116645","    2125","    1925"
3030,"3","044","1965JJ00","  155672","   12801","  138108","    2465","    2298"
3031,"3","044","1966JJ00","  152328","   12309","  135414","    2438","    2167"
3032,"3","044","1967JJ00","  150497","   12341","  133512","    2412","    2232"
3033,"3","044","1968JJ00","  154684","   12512","  137358","    2394","    2420"
3034,"3","044","1969JJ00","  150930","   12058","  134004","    2389","    2479"
3035,"3","044","1970JJ00","  148601","   11793","  132037","    2296","    2475"
3036,"3","044","1971JJ00","  148092","   11574","  131575","    2383","    2560"
3037,"3","044","1972JJ00","  147640","   11506","  131053","    2348","    2733"
3038,"3","044","1973JJ00","  151749","   11728","  134413","    2485","    3123"
3039,"3","044","1974JJ00","  151289","   11581","  133699","    2461","    3548"
3040,"3","044","1975JJ00","  158234","   12583","  138877","    2560","    4214"
3041,"3","044","1976JJ00","  154475","   11721","  135925","    2385","    4444"
3042,"3","044","1977JJ00","  156632","   11810","  137401","    2423","    4998"
3043,"3","044","1978JJ00","  151579","   11302","  132488","    2406","    5383"
3044,"3","044","1979JJ00","  153992","   11061","  134435","    2361","    6135"
3045,"3","044","1980JJ00","  154224","   11507","  133532","    2375","    6810"
3046,"3","044","1981JJ00","  157154","   11336","  135673","    2320","    7825"
3047,"3","044","1982JJ00","  157166","   11210","  134971","    2403","    8582"
3048,"3","044","1983JJ00","  165806","   11242","  142333","    2373","    9858"
3049,"3","044","1984JJ00","  167872","   11514","  142742","    2274","   11342"
3050,"3","044","1985JJ00","  173288","   11719","  146178","    2410","   12981"
3051,"3","044","1986JJ00","  168158","   11222","  140777","    2289","   13870"
3052,"3","044","1987JJ00","  175666","   11808","  146347","    2415","   15096"
3053,"3","044","1988JJ00","  189606","   12953","  157375","    2430","   16848"
3054,"3","044","1989JJ00","  198999","   13927","  164406","    2602","   18064"
3055,"3","044","1990JJ00","  189341","   13732","  155518","    2397","   17694"
3056,"3","044","1991JJ00","  261884","   20328","  213168","    3122","   25266"
3057,"3","044","1992JJ00","  252910","   20520","  203811","    3018","   25561"
3058,"3","044","1993JJ00","  239236","   20842","  191208","    2836","   24350"
3059,"3","044","1994JJ00","  230873","   22026","  181941","    2630","   24276"
3060,"3","044","1995JJ00","  226519","   22935","  177014","    2482","   24088"
3061,"3","044","1996JJ00","  224143","   24671","  172979","    2365","   24128"
3062,"3","044","1997JJ00","  230517","   26900","  175775","    2458","   25384"
3063,"3","044","1998JJ00","  229197","   28494","  172926","    2415","   25362"
3064,"3","044","1999JJ00","  231485","   30574","  172869","    2316","   25726"
3065,"3","044","2000JJ00","  233900","   32781","  173090","    2274","   25755"
3066,"3","044","2001JJ00","  238789","   35370","  174473","    2268","   26678"
3067,"3","044","2002JJ00","  242133","   38445","  174590","    2099","   26999"
3068,"3","044","2003JJ00","  245926","   41285","  174405","    2233","   28003"
3069,"3","044","2004JJ00","  251798","   44774","  176213","    2160","   28651"
3070,"3","044","2005JJ00","  252643","   47000","  174440","    2057","   29146"
3071,"3","044","2006JJ00","  257917","   50077","  175728","    1942","   30170"
3072,"3","044","2007JJ00","  259072","   52306","  173986","    1926","   30854"
3073,"3","044","2008JJ00","  262749","   55998","  173277","    1849","   31625"
3074,"3","044","2009JJ00","  266112","   59176","  172965","    1805","   32166"
3075,"3","044","2010JJ00","  261149","   58395","  167178","    1636","   33940"
3076,"3","044","2011JJ00","  256042","   60185","  161914","    1545","   32398"
3077,"3","044","2012JJ00","  253885","   62801","  157374","    1505","   32205"
3078,"3","044","2013JJ00","  255910","   66181","  156242","    1391","   32096"
3079,"3","044","2014JJ00","  266319","   72976","  158334","    1484","   33525"
3080,"3","044","2015JJ00","  260142","   74561","  151589","    1331","   32661"
3081,"3","044","2016JJ00","  249258","   74618","  142389","    1245","   31006"
3082,"3","045","1950JJ00","  123295","   14419","  103600","    3293","    1983"
3083,"3","045","1951JJ00","  124812","   14409","  105150","    3216","    2037"
3084,"3","045","1952JJ00","  125705","   14063","  106351","    3096","    2195"
3085,"3","045","1953JJ00","  128539","   14445","  108831","    3002","    2261"
